Year,Kilometers_Driven,Mileage,Engine,Power,Seats,en_Fuel,en_Transmission,en_Owner,Name,Price
2008,2200,15,1390,75,5,2,1,1,136,2.3
2008,88123,18,1896,66,5,1,1,1,115,2.2
2014,79000,12,2987,224,7,1,2,1,78,41.0
2016,28143,20,1995,190,5,1,2,1,182,28.5
2015,23001,15,1598,103,5,2,1,1,172,5.49
2013,82002,16,1968,147,5,1,2,2,9,17.5
2009,75000,13,1399,68,5,1,1,1,90,1.99
2016,37451,22,1582,126,5,1,1,1,175,6.64
2017,67000,13,2393,147,7,1,1,1,93,16.5
2016,25000,18,1197,82,5,2,1,1,86,5.0
2017,12000,17,1198,73,5,2,1,1,17,5.4
2017,25000,25,799,53,5,2,1,1,97,2.99
2011,95936,17,1497,118,5,2,1,1,42,4.1
2018,5354,18,1197,81,5,2,2,1,86,6.76
2016,42000,18,999,75,5,2,1,2,124,5.5
2014,44282,25,1248,74,5,1,1,1,160,5.99
2012,70000,21,1461,84,5,1,1,1,158,2.59
2013,31400,16,2179,187,5,1,2,1,189,26.75
2016,50000,28,1248,88,5,1,1,1,41,8.5
2011,53000,12,1968,167,5,1,2,1,128,23.0
2014,21727,15,1196,70,5,2,1,1,73,3.35
2012,43000,11,2199,194,7,1,2,2,150,10.75
2013,75000,12,2179,120,8,1,1,1,153,6.29
2014,73557,19,1461,108,5,1,1,1,55,7.75
2012,44555,15,1968,140,5,1,2,1,9,13.5
2013,54885,15,1196,73,7,2,1,1,61,3.75
2011,76000,14,2498,112,7,1,1,2,195,3.75
2006,101000,18,998,67,5,2,1,2,180,1.5
2005,66000,14,1061,64,5,2,1,1,180,1.45
2013,84360,15,1586,103,5,2,1,1,147,4.12
2016,25121,13,2393,147,7,1,1,1,93,17.11
2015,100000,12,2494,100,7,1,1,2,93,10.25
2011,66035,22,1199,73,5,1,1,1,124,2.49
2015,190000,16,1496,88,5,2,1,2,68,3.85
2014,85670,22,1498,89,5,1,1,1,60,6.25
2015,35000,24,1120,70,5,1,1,1,86,4.88
2016,8000,18,1497,117,5,2,2,1,42,9.45
2007,162000,12,2494,102,8,1,1,2,93,4.8
2012,60000,21,814,55,5,2,1,1,58,1.99
2010,70600,20,1197,78,5,2,1,1,200,2.8
2011,25000,12,1796,185,5,2,2,2,57,22.0
2012,75000,15,2523,62,7,1,1,1,27,4.3
2014,85071,20,1968,138,5,1,2,1,100,9.75
2015,40000,20,1197,81,5,2,1,1,160,5.9
2013,67000,16,1968,147,5,1,2,1,9,14.5
2009,55000,17,1399,68,5,1,1,2,72,2.4
2008,62000,15,1586,104,5,2,1,2,147,2.11
2017,22526,18,1197,82,5,2,2,1,86,7.6
2012,57788,17,1197,85,5,2,2,1,137,3.6
2013,72000,10,2179,120,8,1,1,1,153,6.0
2014,83128,15,2179,120,7,1,1,1,153,7.45
2011,75000,19,796,46,5,2,1,1,15,2.1
2013,58000,19,1461,108,5,1,1,2,55,5.2
2017,1000,20,1197,81,5,2,1,1,89,6.36
2015,59751,12,2494,100,7,1,1,1,93,11.62
2015,29966,16,2993,261,5,1,2,2,4,43.6
2009,65000,13,1991,142,5,1,1,2,154,4.9
2015,75863,19,1461,108,5,1,1,1,55,6.7
2013,54000,33,998,67,5,3,1,1,180,3.05
2014,24000,17,1968,174,5,1,2,1,9,25.0
2018,33218,17,1956,170,5,1,1,1,46,19.05
2015,33425,17,1396,105,5,2,1,1,175,4.5
2013,47000,18,1198,86,5,2,1,1,16,4.15
2015,41000,19,1582,126,5,1,1,1,51,11.9
2011,62000,19,1086,68,5,2,1,1,200,2.1
2016,47035,18,1493,100,7,1,1,1,162,6.95
2008,56230,17,1298,85,5,2,1,2,160,2.4
2007,55000,13,1495,94,5,2,1,1,13,2.65
2014,70669,15,2179,140,7,1,1,1,192,9.0
2012,69000,20,998,67,5,2,1,1,15,2.1
2011,65000,18,1199,79,5,2,1,2,25,2.5
2009,30000,12,2698,179,5,1,2,1,10,8.95
2017,2000,20,1496,113,5,1,2,1,48,34.0
2015,40000,17,1193,88,5,2,1,1,199,4.0
2014,40000,26,1498,98,5,1,1,1,42,4.45
2010,26000,18,1199,79,5,2,1,1,25,1.5
2011,105000,16,1968,140,5,1,2,2,9,14.5
2015,2800,26,1498,99,5,1,1,1,18,8.41
2014,71000,19,1582,126,5,1,2,2,175,5.45
2015,32896,18,1497,117,5,2,2,1,42,8.9
2012,45000,20,1197,78,5,2,1,1,200,3.65
2015,65000,18,1995,190,5,1,2,2,183,29.0
2013,45200,16,1968,147,5,1,2,1,9,13.5
2008,82167,10,2354,152,5,2,2,1,34,5.4
2016,37429,18,1197,81,5,2,1,1,86,5.89
2016,46000,28,1248,88,5,1,1,1,41,8.45
2011,67031,17,1497,117,5,2,1,1,42,4.0
2013,30000,9,2993,313,4,1,2,1,3,45.0
2016,47691,23,998,67,5,2,2,1,40,3.94
2011,32531,13,1995,148,5,1,2,2,98,8.0
2013,71336,20,1399,68,5,1,1,1,73,4.1
2006,196000,12,2494,102,7,1,1,1,93,6.25
2015,28193,28,1248,73,5,1,1,1,56,5.25
2019,2526,19,2996,362,2,2,2,1,145,83.96
2013,85000,16,1950,194,5,1,2,1,57,21.0
2015,20780,18,1197,81,5,2,1,1,86,4.3
2014,43081,17,1497,117,7,2,1,1,108,5.25
2010,35000,11,4806,550,5,2,2,2,38,32.0
2013,36000,17,1493,100,7,1,1,1,131,3.9
2007,67000,13,1794,125,5,2,1,3,49,2.2
2016,34079,25,1198,77,6,1,1,1,96,3.7
2010,77849,10,2497,215,5,2,2,2,1,11.27
2013,86000,22,796,47,5,2,1,1,15,2.41
2015,110000,15,1968,174,5,1,2,1,127,19.0
2015,116000,23,1364,67,5,1,1,2,68,5.8
2016,41840,15,2179,140,7,1,1,1,192,13.52
2015,19317,13,2982,168,7,1,1,1,75,24.5
2014,41000,24,1193,55,5,3,1,1,92,3.25
2017,25601,17,2143,201,5,1,2,1,81,56.73
2015,83950,19,1582,126,5,1,1,1,51,9.95
2012,60000,16,1497,118,5,2,2,1,42,5.5
2015,50000,17,1968,174,5,1,2,1,9,25.0
2009,37000,17,993,60,5,2,1,1,198,1.0
2011,76976,19,796,46,5,2,1,2,15,2.15
2018,21684,21,1197,83,5,2,2,1,24,7.89
2015,62000,16,2179,140,7,1,1,1,192,10.25
2007,1261,19,1194,94,5,2,1,1,76,6.0
2017,59450,18,1197,81,5,2,1,1,63,7.53
2018,24465,19,2143,167,5,1,2,1,112,39.45
2014,55000,17,1497,117,5,2,1,1,42,5.84
2017,2000,18,1499,110,5,2,1,1,59,8.65
2017,25040,21,1197,83,5,2,1,1,24,7.74
2008,84000,20,1197,78,5,2,1,1,200,2.5
2007,170428,12,2494,102,8,1,1,2,93,5.7
2016,12573,21,1197,83,5,2,1,1,24,5.8
2012,88000,12,2967,241,7,1,2,1,129,36.5
2012,86000,13,2199,194,7,1,2,2,150,9.5
2013,45000,17,1497,118,5,2,1,1,42,4.55
2012,51000,21,1396,90,5,1,1,1,201,3.9
2007,92000,13,2523,63,7,1,1,1,27,2.7
2017,29000,12,2755,174,7,1,2,1,75,31.0
2009,70521,10,2497,215,5,2,2,2,1,10.3
2010,51000,16,1995,181,5,1,2,1,1,7.75
2012,52618,18,998,67,5,2,1,1,180,3.2
2013,68000,25,1248,88,7,1,1,1,66,4.85
2016,29022,15,1999,177,5,1,2,2,138,34.08
2017,80000,24,1248,88,7,1,1,1,66,8.1
2016,78000,25,1396,69,5,1,1,2,92,2.35
2012,100000,20,998,67,5,2,1,1,15,1.8
2015,31412,21,814,55,5,2,1,1,58,3.42
2010,78000,11,2953,153,7,1,2,2,64,5.34
2018,14000,12,2198,158,7,1,2,1,64,31.99
2011,80000,20,1598,103,5,1,1,1,172,4.75
2014,46738,19,1373,91,5,2,2,1,41,6.1
2013,54884,21,814,55,5,2,1,2,58,3.69
2012,74500,14,1968,174,5,1,2,2,128,15.0
2016,67472,16,2179,140,7,1,1,1,192,14.5
2013,84000,28,1248,74,5,1,1,1,160,5.65
2011,77400,21,1248,73,5,1,1,1,137,2.5
2017,14470,19,2143,201,5,1,2,1,112,38.5
2014,52108,19,1461,108,5,1,1,1,55,5.49
2013,40000,19,1197,85,5,2,1,1,160,3.55
2014,105044,12,2494,100,7,1,1,1,93,10.75
2016,24347,15,1591,121,5,2,1,1,51,11.0
2014,58000,21,1248,88,5,1,1,1,147,4.5
2014,49663,15,2179,140,7,1,1,1,192,8.42
2017,17000,18,1497,117,5,2,2,1,42,11.6
2016,13418,16,2179,187,5,1,2,1,189,33.63
2008,117080,17,1399,68,5,1,1,3,72,2.25
2010,74000,10,2497,150,5,2,2,1,2,12.95
2014,66882,17,1968,174,5,1,2,1,10,25.02
2014,41460,18,1198,86,5,2,1,1,30,3.95
2011,57000,16,1497,118,5,2,2,1,42,4.4
2015,34010,16,1198,73,5,2,1,3,124,4.95
2010,96813,12,2179,120,8,1,1,2,153,5.5
2011,84000,16,1497,116,5,2,1,1,42,3.25
2013,50004,15,1598,103,5,2,1,1,134,4.02
2016,67995,16,2179,140,7,1,1,1,192,11.73
2012,55000,15,1896,105,5,1,1,1,95,9.5
2017,14900,21,1197,83,5,2,2,1,24,8.6
2013,70961,25,1498,98,5,1,1,1,16,4.0
2015,40194,15,1598,103,5,2,1,1,172,5.55
2015,96000,22,796,47,5,2,1,1,15,2.5
2017,35000,18,2993,255,7,1,2,1,138,41.6
2015,50000,18,1497,117,5,2,2,1,42,7.41
2014,50000,19,1461,108,5,1,1,1,165,6.5
2008,26299,19,796,46,5,2,1,1,15,1.2
2015,150386,14,2755,174,7,1,1,1,75,23.0
2012,60000,21,1396,90,5,1,1,1,201,2.74
2013,65000,20,1399,68,5,1,1,1,73,3.9
2017,80000,24,1248,88,5,1,1,1,177,8.0
2012,92000,22,1582,126,5,1,1,3,175,4.0
2016,13000,12,1999,152,5,2,2,1,170,17.75
2013,73278,21,1248,73,5,1,1,1,137,5.05
2011,38000,10,1984,132,5,2,2,1,9,12.0
2016,46936,13,2143,204,5,1,2,1,57,29.6
2015,55000,19,1461,83,5,1,1,1,55,6.5
2014,19000,15,1198,86,5,2,2,1,16,4.75
2016,42259,9,1984,181,5,1,2,1,142,24.36
2011,14000,17,1197,85,5,2,1,2,160,3.2
2016,16956,22,998,67,5,2,1,1,180,3.6
2017,15473,16,796,34,5,2,1,1,116,3.58
2011,75000,21,1248,88,5,1,1,1,147,2.5
2013,96000,23,1498,90,5,1,1,2,72,3.5
2015,25000,19,2494,158,5,2,2,1,35,25.0
2010,38000,22,998,67,5,2,1,2,180,1.75
2005,54000,11,2987,198,5,1,2,1,57,10.0
2018,4131,21,1197,83,5,2,2,1,24,7.75
2016,31700,18,1199,88,5,2,1,1,94,6.45
2017,66988,15,2179,120,7,1,2,1,153,10.0
2014,54230,16,1198,74,5,2,1,1,124,4.5
2015,35000,17,1197,80,5,2,1,1,201,3.4
2010,62714,12,2362,164,5,2,2,1,35,4.5
2015,45295,18,998,67,5,2,1,1,180,4.3
2018,7000,18,1995,190,5,1,2,1,2,46.0
2016,57000,24,998,67,5,2,2,1,15,3.4
2013,40100,14,2143,170,5,1,2,1,112,14.5
2013,56000,24,796,47,5,2,1,1,15,2.1
2012,15000,18,1197,85,5,2,1,1,160,3.65
2014,14000,18,1199,82,5,2,1,1,149,3.0
2009,68000,23,1396,90,5,1,1,2,201,3.95
2012,83000,11,2496,163,5,1,2,1,159,6.75
2013,81504,21,1364,87,5,1,1,1,49,6.53
2015,73500,13,2982,168,7,1,1,1,75,22.0
2013,52900,14,1598,103,5,2,2,1,134,4.75
2017,20000,16,1198,86,5,2,2,1,30,5.99
2011,46000,16,1198,73,5,2,1,1,124,3.05
2010,65000,16,1198,73,5,2,1,1,124,2.4
2007,42000,18,998,67,5,2,1,3,198,1.3
2016,36681,23,1364,67,5,1,1,1,68,6.71
2014,67000,15,2179,140,7,1,1,2,192,7.2
2016,18000,18,1197,82,5,2,2,1,86,5.4
2015,56409,22,1498,89,5,1,1,1,60,6.63
2016,65263,17,1373,80,7,3,1,1,66,7.5
2018,20300,18,1497,117,5,2,2,1,42,14.21
2010,45008,17,1497,118,5,2,1,1,42,3.0
2017,21799,23,998,67,5,2,1,1,40,5.11
2011,57328,15,1598,103,5,2,1,1,172,3.39
2017,35358,11,2755,171,7,1,2,1,93,22.99
2009,46946,18,1197,80,5,2,1,2,201,2.35
2012,39772,23,1248,73,5,1,1,1,137,2.85
2014,58000,17,1968,174,5,1,2,1,10,18.5
2014,52000,13,1598,102,5,2,1,1,55,5.99
2008,152000,13,1799,130,5,2,1,2,43,3.0
2016,42700,23,1199,84,5,2,1,1,167,3.6
2014,60000,16,1968,147,5,1,2,1,9,24.0
2015,33195,19,1197,85,5,2,1,1,160,6.26
2010,110000,14,2755,174,7,1,1,1,75,13.7
2016,52000,15,2143,203,5,1,2,1,104,35.0
2015,64399,21,1396,90,5,1,1,1,201,5.02
2015,55000,21,1197,81,5,2,1,1,180,3.1
2012,50000,20,1598,103,5,1,1,1,172,5.5
2014,33485,19,1197,85,5,2,1,1,160,3.59
2015,32000,20,1248,91,5,1,1,1,101,4.65
2009,71400,17,1497,118,5,2,1,3,42,3.8
2016,41713,19,1582,126,5,1,1,1,51,12.5
2017,46000,25,1498,98,5,1,1,1,42,12.9
2015,52950,14,796,35,5,2,1,1,116,2.35
2015,29500,20,1197,81,5,2,1,1,160,4.15
2012,63888,14,2987,224,5,1,2,1,104,22.58
2016,60000,24,796,47,5,2,1,1,15,2.65
2010,59196,15,1196,70,5,2,1,2,73,2.25
2016,121362,13,2393,147,7,1,1,1,93,16.0
2013,78000,18,1995,177,5,1,2,1,2,19.5
2015,59000,13,2199,194,7,1,2,1,150,21.0
2012,95000,22,1995,190,5,1,2,2,2,17.5
2010,84000,17,1399,68,5,1,1,2,72,2.41
2014,64557,12,2179,187,5,1,2,2,138,29.93
2009,68078,19,796,46,5,2,1,1,15,1.02
2009,149706,11,2982,171,7,1,1,1,75,11.0
2013,25984,15,1499,110,5,2,1,1,60,5.35
2017,15544,21,1197,83,5,2,1,1,24,5.65
2015,34000,23,1998,112,5,1,2,1,48,22.0
2013,24000,17,1591,121,5,2,2,1,175,5.95
2011,95000,20,1399,68,5,1,1,3,73,2.35
2014,52000,25,1498,98,5,1,1,2,16,4.1
2012,135000,19,1461,108,5,1,1,1,55,5.4
2017,39000,23,1498,98,5,1,1,1,59,8.45
2013,45306,11,2993,241,4,1,2,2,185,42.5
2010,140000,14,2755,174,7,1,1,1,75,10.75
2010,55000,13,1086,62,5,4,1,2,151,1.65
2015,67415,11,2696,184,7,1,2,1,156,11.03
2016,25562,23,998,67,5,2,1,1,40,3.5
2016,30292,18,1197,81,5,2,1,1,201,6.3
2014,84056,18,999,123,5,2,1,1,59,6.75
2017,62691,26,1248,88,5,1,1,1,41,7.5
2013,87000,17,1968,174,5,1,2,1,9,15.5
2015,52513,18,1198,86,5,2,1,1,16,4.65
2016,43983,15,1499,110,5,2,2,1,59,7.58
2013,90121,20,998,67,5,2,1,1,15,2.2
2011,50000,16,2967,241,5,1,2,3,10,21.0
2011,42500,18,1968,167,5,1,2,1,122,5.25
2016,62192,28,1248,74,5,1,1,1,160,5.22
2011,128000,19,1461,65,5,1,1,3,103,2.0
2018,38394,21,1462,103,5,2,1,1,41,9.18
2013,37287,26,624,35,4,2,1,1,111,1.74
2011,60000,16,1497,118,5,2,2,1,42,4.45
2017,39419,18,1196,86,5,2,1,1,73,4.95
2014,55000,22,1396,88,5,1,1,1,201,5.64
2016,7000,18,1499,110,5,2,1,1,59,6.9
2011,85000,16,1968,147,5,1,2,1,9,13.95
2013,51000,20,1995,143,5,1,2,2,0,17.0
2012,90000,13,2179,138,7,1,1,2,148,4.6
2010,105000,12,2179,120,8,1,1,2,153,5.21
2017,36458,15,1591,121,5,2,1,1,51,12.34
2006,109000,16,1497,100,5,2,1,1,42,1.5
2015,49000,17,1995,184,5,1,2,1,182,22.99
2010,45000,14,2993,241,6,1,2,1,138,40.0
2008,68000,19,796,46,5,2,1,3,15,1.2
2011,54000,19,1197,80,5,2,2,1,200,2.9
2016,28000,14,1999,149,5,2,2,1,62,13.9
2016,38500,28,1248,88,5,1,1,2,41,7.85
2016,17738,15,2993,258,5,1,2,1,184,54.45
2012,67132,13,2499,78,9,1,1,1,163,4.75
2011,47000,20,1498,108,5,1,1,1,172,3.25
2015,28005,17,1497,117,5,2,1,1,42,7.1
2017,13000,20,1197,81,5,2,1,1,160,4.65
2012,67000,19,1968,138,5,1,1,1,95,5.0
2015,50000,18,1197,81,5,2,1,1,201,4.95
2014,55000,15,2179,140,7,1,1,1,192,9.8
2019,9312,18,2987,258,5,1,2,1,57,78.8
2015,30458,23,998,67,5,2,1,1,40,2.99
2014,46000,15,1598,103,5,2,1,1,172,4.45
2011,50000,23,624,37,4,2,1,2,111,0.75
2016,36676,25,1197,81,5,3,1,1,193,5.0
2014,72563,22,1498,98,5,1,1,2,59,5.0
2015,58239,14,1999,149,5,2,2,1,62,9.69
2015,57934,18,1248,73,8,1,1,1,65,5.5
2017,6500000,15,2993,258,5,1,2,1,184,65.0
2015,63000,20,1498,88,5,1,1,1,124,5.11
2012,27014,16,1198,75,5,2,1,1,71,2.19
2012,90906,20,1598,103,5,1,1,1,172,4.25
2013,61202,11,2696,184,7,1,2,1,156,14.5
2014,51000,19,1461,83,5,1,1,1,165,5.65
2016,88008,12,2755,174,7,1,2,2,75,22.5
2004,160000,11,1794,125,5,2,2,2,49,1.5
2012,42591,20,1197,78,5,2,1,1,200,3.2
2012,67000,23,1396,90,5,1,1,1,201,4.5
2014,48000,25,1498,98,5,1,1,2,16,4.5
2014,97000,22,1582,126,5,1,2,1,175,8.0
2018,10000,17,2143,136,5,1,2,1,79,28.9
2015,56900,20,1498,88,5,1,1,1,124,4.1
2017,36152,21,1197,83,5,2,2,1,24,7.22
2014,85512,22,1248,74,5,1,1,1,160,5.8
2013,234000,14,2489,95,8,1,1,2,195,3.5
2013,36000,22,1498,89,5,1,1,2,60,6.35
2015,36096,15,2179,140,7,1,1,1,192,8.85
2010,111111,18,1199,79,5,2,1,2,25,2.0
2012,73000,17,1591,121,5,2,1,1,175,5.5
2014,44300,18,1197,82,5,2,1,2,86,2.3
2014,74500,19,1461,108,5,1,1,1,55,7.95
2016,21495,19,1197,81,5,2,1,1,193,6.16
2012,59000,20,1197,78,5,2,1,1,200,2.85
2016,23000,13,1991,183,5,2,2,1,79,25.0
2008,50135,15,2148,170,5,1,1,1,112,10.36
2016,25000,15,1991,183,5,2,2,1,32,26.0
2013,47000,22,1582,126,5,1,1,1,175,4.35
2016,150000,14,2489,93,9,1,1,1,195,4.5
2015,53503,26,1248,74,5,1,1,1,160,5.0
2014,47003,20,1197,78,5,2,1,1,200,3.67
2014,80000,14,2179,138,7,1,1,1,148,6.0
2018,20492,18,1197,82,5,2,1,1,86,6.34
2012,17000,16,1998,189,4,2,2,2,48,22.0
2006,79000,13,1794,125,5,2,1,2,49,1.67
2014,27000,14,1798,138,5,2,1,1,49,7.95
2018,28786,10,2393,163,5,2,1,1,86,9.74
2011,143354,16,1997,140,7,1,1,2,192,6.0
2013,21000,17,1998,189,4,2,2,1,48,21.5
2014,29202,33,998,67,5,3,1,1,180,3.9
2009,73000,21,1248,73,5,1,1,2,137,2.35
2012,74000,22,1199,73,5,1,1,2,124,2.65
2011,65423,20,1197,78,5,2,1,1,200,3.16
2009,65000,19,998,66,5,2,1,2,7,2.05
2013,83875,26,998,58,5,3,1,2,180,2.95
2014,55277,20,998,67,5,2,1,1,180,3.9
2017,50808,24,1498,98,7,1,1,2,108,6.68
2017,52000,21,814,55,5,2,1,2,58,3.5
2017,32000,14,1598,103,5,2,2,1,134,8.11
2017,25000,28,1248,88,5,1,1,1,41,8.3
2016,23218,15,2143,203,5,1,2,1,104,45.61
2010,84000,20,1968,138,5,1,2,1,100,4.45
2017,40000,24,1248,88,5,1,1,1,177,7.85
2011,17000,13,1086,62,5,4,1,1,151,3.1
2014,25135,24,1120,70,5,1,1,1,86,3.75
2017,65000,25,1248,88,7,1,1,1,66,7.65
2013,40000,17,1197,80,5,2,1,1,201,4.9
2018,24500,16,2179,140,7,1,2,1,192,16.52
2016,56674,13,1798,157,5,2,2,1,159,14.05
2016,51950,20,1373,91,5,2,1,1,41,6.75
2016,51000,19,1582,126,5,1,1,1,51,9.2
2008,114750,17,1497,118,5,2,1,2,42,2.75
2016,107890,13,2198,157,7,1,1,1,64,20.5
2012,64000,21,1396,90,5,1,1,1,201,4.25
2016,21460,17,1497,121,5,2,1,1,59,6.0
2015,29634,17,1197,80,5,2,1,2,201,6.0
2008,52000,16,1298,88,5,2,1,1,160,2.41
2015,33000,19,1199,88,5,2,2,1,94,7.25
2014,89230,11,2400,200,7,1,1,1,187,23.65
2016,27000,21,1197,83,5,2,1,1,24,6.5
2017,72524,17,2143,136,5,1,2,2,79,18.06
2016,73000,25,799,53,5,2,1,1,97,3.2
2017,21740,18,1196,86,5,2,1,1,73,6.42
2015,59000,13,2982,168,7,1,1,1,75,23.0
2013,83432,17,1497,118,5,2,1,1,42,5.9
2014,87200,15,2523,75,7,1,1,1,153,7.75
2012,88000,13,1995,170,5,1,2,1,1,15.0
2017,48324,24,1248,88,5,1,1,1,177,9.0
2011,51000,11,1796,186,5,2,2,1,112,11.5
2012,24000,17,1591,121,5,2,1,2,175,6.2
2017,20773,24,1186,73,5,1,1,1,86,5.92
2016,22000,20,1498,88,5,1,1,1,124,6.29
2014,66355,18,1198,86,5,2,1,1,16,4.12
2007,115800,10,2354,152,5,2,2,3,34,3.8
2014,41125,17,1086,62,5,2,1,1,151,2.7
2017,43812,15,2143,107,5,1,2,1,21,20.28
2014,69876,18,1198,86,5,2,1,1,16,3.9
2014,102000,12,2982,168,7,1,2,2,75,16.5
2011,68000,17,1591,121,5,2,1,1,175,3.7
2016,12000,10,2993,271,4,1,2,1,190,79.0
2013,25000,22,1995,190,5,1,2,1,1,17.99
2013,51873,21,1396,88,5,1,1,1,201,3.9
2012,72500,18,1399,68,5,1,1,1,73,3.12
2007,83000,14,1061,64,5,2,1,1,180,1.65
2015,39871,19,1197,81,5,2,1,1,193,3.5
2015,82000,14,2179,118,7,1,1,2,195,4.85
2018,23152,19,2143,167,5,1,2,1,112,39.22
2007,71600,20,1197,78,5,2,1,2,200,2.0
2010,122000,11,2982,171,7,1,1,2,75,10.45
2016,29277,19,2494,158,5,2,2,1,35,27.0
2011,60000,20,1399,68,5,1,1,1,73,2.25
2014,42000,19,1197,81,5,2,1,1,193,3.45
2016,61823,18,1197,81,5,2,1,1,201,6.14
2012,53000,19,1086,68,5,4,1,2,200,2.85
2015,75000,24,1193,55,5,3,1,1,92,3.25
2011,110000,28,1248,73,5,1,1,1,56,4.0
2010,38446,17,1497,118,5,2,1,1,42,2.59
2017,33000,27,1248,74,5,1,1,1,24,6.96
2016,70000,21,814,55,5,2,1,1,58,3.0
2012,68038,20,1498,88,5,1,1,1,124,3.6
2014,55012,25,936,57,5,1,1,2,25,3.7
2013,55000,22,1995,190,5,1,2,1,2,21.75
2017,25000,17,2143,170,5,1,2,1,80,45.0
2011,46808,24,998,67,5,2,1,2,15,3.19
2015,65743,20,1197,81,5,2,1,1,193,6.2
2013,64466,19,1086,68,5,2,1,1,200,3.96
2016,80000,23,1248,74,5,1,1,1,160,4.5
2017,69000,25,1186,73,5,1,1,1,193,3.55
2014,79200,22,1461,84,5,1,1,1,158,5.5
2016,29477,15,1591,121,5,2,1,1,51,10.25
2017,40000,12,2755,174,7,1,2,1,75,30.0
2014,25000,18,1197,85,5,2,1,2,137,3.5
2014,67668,23,1461,63,5,1,1,1,125,3.1
2010,78000,17,1198,75,5,2,1,1,71,3.25
2017,30000,23,1498,98,5,1,1,1,59,8.99
2015,70623,15,1598,103,5,2,1,1,172,3.99
2015,54000,19,1461,108,5,1,1,2,165,6.0
2015,48000,15,1968,174,5,1,2,1,127,18.25
2012,62000,12,2494,100,7,1,1,1,93,7.75
2017,47000,17,1193,88,5,2,1,2,199,4.5
2014,171000,11,2982,171,7,1,1,1,75,16.75
2012,108000,16,1995,184,5,1,2,1,183,17.5
2016,41000,22,1598,118,5,1,1,1,147,7.7
2012,66000,17,1497,118,5,2,1,2,42,4.45
2015,144000,26,1248,74,5,1,1,1,160,5.25
2017,23806,22,1995,190,5,1,2,1,1,33.66
2013,89000,19,1198,76,5,2,2,2,107,2.8
2018,38852,21,1197,83,5,2,2,1,24,8.47
2018,68737,26,1248,88,5,1,1,1,41,9.32
2017,23106,17,2143,136,5,1,2,1,32,27.43
2015,31250,24,1498,98,7,1,1,1,108,6.5
2014,77795,12,2494,100,8,1,1,1,93,9.5
2015,47759,14,2993,270,5,1,2,1,189,31.8
2013,67620,17,1496,88,5,2,1,2,68,4.2
2013,44378,25,936,57,5,1,1,1,25,3.85
2012,64709,12,2354,177,5,2,1,2,14,6.0
2007,76161,19,796,46,5,2,1,1,15,1.65
2013,58410,19,1968,141,5,1,2,1,115,14.5
2011,72000,12,2494,102,7,1,1,1,93,7.1
2016,11000,17,1968,174,5,1,2,1,9,28.0
2017,45362,24,1248,88,5,1,1,1,177,9.38
2016,59767,18,1197,82,5,2,1,1,86,4.78
2003,70000,13,1794,125,5,2,1,2,49,1.7
2019,14233,17,2179,153,7,1,2,1,88,17.85
2010,72000,17,1197,80,5,2,1,2,201,2.75
2014,11000,17,1591,121,5,2,1,1,175,5.95
2011,39000,14,796,35,5,2,1,1,116,1.5
2019,19855,24,796,47,5,2,1,1,15,3.8
2017,20149,19,2143,167,5,1,2,1,112,38.5
2011,70000,19,1086,68,5,2,1,1,200,2.15
2010,62004,14,1798,177,5,2,2,2,159,3.75
2016,25500,21,1498,108,5,1,2,1,172,8.95
2010,61700,14,1799,130,5,2,1,1,43,2.95
2010,59660,12,1995,154,5,2,2,1,1,10.49
2007,69775,17,1086,62,5,2,1,2,151,1.85
2009,88000,11,2354,142,5,2,2,1,14,5.25
2014,47052,20,1248,88,7,1,1,1,66,5.99
2015,69749,18,1388,67,5,1,1,1,72,3.82
2012,79000,12,2967,241,7,1,2,1,129,39.0
2016,39644,17,1968,174,5,1,2,1,9,25.75
2012,137800,22,1248,74,5,1,1,1,91,2.2
2008,120000,18,1493,110,5,1,1,2,175,2.0
2018,11000,16,1950,194,5,1,2,1,57,56.5
2014,18600,22,1995,190,5,1,2,2,1,21.0
2014,116905,24,1120,70,5,1,1,1,86,4.0
2011,32824,16,1197,78,5,2,2,1,200,3.83
2016,19148,16,1197,85,5,2,1,1,160,5.89
2010,35008,17,1086,62,5,2,1,1,151,1.36
2013,21000,17,2993,313,4,1,2,2,3,44.0
2014,53000,22,1586,85,5,3,1,1,147,3.26
2016,36000,17,1396,105,5,2,1,1,175,8.0
2012,56121,23,1248,74,5,1,1,1,160,4.25
2018,30000,28,1248,74,5,1,1,1,160,6.0
2016,31021,19,1968,141,5,1,2,1,115,16.61
2013,52600,19,1461,108,5,1,1,1,55,7.26
2005,60000,10,2179,120,8,1,1,1,153,4.0
2016,44001,18,1995,190,5,1,2,1,2,34.51
2003,101000,17,1061,64,5,2,1,3,180,0.95
2007,84169,14,1061,64,5,2,1,1,180,2.2
2017,14001,18,1197,81,5,2,1,1,201,5.75
2016,59000,18,2993,255,7,1,2,1,138,36.75
2009,29000,11,1796,178,5,2,2,2,112,10.0
2012,38800,21,1461,84,5,1,1,1,158,4.05
2011,98000,12,2967,241,7,1,2,1,129,22.0
2017,20969,17,2143,136,5,1,2,1,32,27.87
2018,2900,24,1248,88,5,1,1,1,177,8.75
2016,69000,19,1248,73,5,1,1,1,160,4.79
2018,5833,21,1498,108,5,1,1,1,134,11.92
2016,28733,12,2967,241,7,1,2,2,129,53.11
